,TrainRMSE,TestRMSE,Step1,Step2,Step3
Exp1,2.01364,2.45738,1.78616,0.76248,1.50564
Exp2,1.89622,1.58922,0.89837,0.76785,1.06252
Exp3,3.1837,2.50551,1.56326,0.75005,1.80865
Exp4,2.43408,2.1853,1.20068,1.66416,0.7513
Exp5,1.44223,1.30745,0.73194,0.72506,0.80497
Exp6,1.83941,1.77669,0.87575,1.04209,1.14181
Exp7,2.72154,2.48002,1.77063,1.56742,0.74739
Exp8,2.85332,2.49073,1.50124,1.38013,1.43011
Exp9,1.90753,1.6529,1.27685,0.73709,0.74729
Exp10,3.48813,3.24471,2.44717,1.40321,1.60328
