,0,1,2
CNN-ew3,7.931233053968003,8.28115709121345,41.836300235934765
RNN-ew3,3.924163696376816,3.910671325535148,3.9762309453780227
GRU-ew3,2.650354393167003,2.701903246206807,2.8717947647836564
DNN-ew3,8.167522530751846,7.9835519411084945,8.278043362558781
LSTM-ew3,2.703183705020936,2.5327105670916397,2.716348799960726
