,fc2_rmse_mean,fc2_rmse_std,fc2_rmse_max,fc2_rmse_min,fc2_r2_mean,fc2_r2_std,fc2_r2_max,fc2_r2_min
CNN-obs,26.5489,0.0,26.5489,26.5489,-1.19,0.0,-1.19,-1.19
RNN-obs,22.889,0.0,22.889,22.889,-0.6278,0.0,-0.6278,-0.6278
GRU-obs,15.188,0.0,15.188,15.188,0.2833,0.0,0.2833,0.2833
DNN-obs,35.3539,0.0,35.3539,35.3539,-2.8835,0.0,-2.8835,-2.8835
LSTM-obs,26.5594,0.0,26.5594,26.5594,-1.1917,0.0,-1.1917,-1.1917
