,TrainRMSE,TestRMSE,Step1,Step2,Step3
Exp1,2.49782,3.00788,2.32764,1.29281,1.39931
Exp2,1.89544,2.30737,1.06302,1.10946,1.72134
Exp3,2.22826,2.50331,0.9712,1.80255,1.44019
Exp4,2.73696,3.03187,0.8809,1.7929,2.28074
Exp5,2.8103,3.17745,1.50669,1.75714,2.17681
Exp6,2.25059,2.51595,2.13562,0.96758,0.91264
Exp7,1.68466,1.98196,0.83394,0.98155,1.50641
Exp8,2.28451,2.53114,2.05489,1.15423,0.92296
Exp9,3.71669,4.26223,4.00901,0.95832,1.0845
Exp10,3.59641,4.16194,2.43389,1.24988,3.13619
