,fc2_rmse_mean,fc2_rmse_std,fc2_rmse_max,fc2_rmse_min,fc2_r2_mean,fc2_r2_std,fc2_r2_max,fc2_r2_min
CNN-ew3,17.566,0.0,17.566,17.566,0.0413,0.0,0.0413,0.0413
RNN-ew3,23.6016,0.0,23.6016,23.6016,-0.7308,0.0,-0.7308,-0.7308
GRU-ew3,23.6374,0.0,23.6374,23.6374,-0.736,0.0,-0.736,-0.736
DNN-ew3,18.4678,0.0,18.4678,18.4678,-0.0597,0.0,-0.0597,-0.0597
LSTM-ew3,29.9484,0.0,29.9484,29.9484,-1.7868,0.0,-1.7868,-1.7868
