,fc3_rmse_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_mean,fc3_r2_std,fc3_r2_max,fc3_r2_min
CNN-ew3,18.1299,0.0,18.1299,18.1299,-0.0328,0.0,-0.0328,-0.0328
RNN-ew3,24.0427,0.0,24.0427,24.0427,-0.8164,0.0,-0.8164,-0.8164
GRU-ew3,23.976,0.0,23.976,23.976,-0.8063,0.0,-0.8063,-0.8063
DNN-ew3,19.0494,0.0,19.0494,19.0494,-0.1403,0.0,-0.1403,-0.1403
LSTM-ew3,30.2366,0.0,30.2366,30.2366,-1.8728,0.0,-1.8728,-1.8728
