,TrainRMSE,TestRMSE,Step1,Step2,Step3
Exp1,2.69611,2.94236,1.96678,1.52997,1.56477
Exp2,2.39854,2.65077,1.5146,1.89043,1.07649
Exp3,2.56982,2.82666,2.00063,1.48385,1.3363
Exp4,3.16961,3.53712,1.6916,2.69733,1.54082
Exp5,2.36509,2.55233,1.76585,1.5989,0.91634
Exp6,2.09315,2.30043,0.96128,1.63452,1.3024
Exp7,4.62201,4.9141,2.92432,2.97903,2.59272
Exp8,2.15534,2.30922,1.18608,1.74084,0.94614
Exp9,2.40174,2.55203,2.23218,0.88572,0.86356
Exp10,1.74263,1.86993,1.32011,0.89369,0.97738
