Datetime,NH3_N
2021-12-28 07:00:00,0.16586050666666652
2021-12-28 08:00:00,0.15486235999999987
2021-12-28 09:00:00,0.15383201809523794
2021-12-28 10:00:00,0.48370404999999955
2021-12-28 11:00:00,1.075654793333333
2021-12-28 12:00:00,1.761328555714285
2021-12-28 13:00:00,2.325079987142856
2021-12-28 14:00:00,2.708889509523808
2021-12-28 15:00:00,2.5262009352380943
2021-12-28 16:00:00,1.7593001204761898
2021-12-28 17:00:00,0.8893781485714279
2021-12-28 18:00:00,0.3791448285714283
2021-12-28 19:00:00,0.24057813238095221
2021-12-28 20:00:00,0.2315744266666665
2021-12-28 21:00:00,0.2196523433333332
2021-12-28 22:00:00,0.211476917142857
2021-12-28 23:00:00,0.26723113238095214
2021-12-29 00:00:00,0.4781636719047616
