,fc2_rmse_mean,fc2_r2_mean,fc2_rmse_std,fc2_rmse_max,fc2_rmse_min,fc2_r2_std,fc2_r2_max,fc2_r2_min
0,8.4087,0.78,0.3153,8.8545,8.1811,0.0167,0.792,0.7564
0,7.6452,0.8181,0.2837,8.0382,7.3786,0.0136,0.8308,0.7992
0,7.1465,0.8412,0.2035,7.3002,6.8589,0.0089,0.8538,0.8344
0,6.9305,0.8508,0.0509,7.0021,6.8878,0.0022,0.8526,0.8477
0,7.6788,0.8163,0.4089,7.9832,7.1008,0.0191,0.8433,0.802
0,7.546,0.823,0.1274,7.7078,7.3965,0.006,0.83,0.8154
0,7.2073,0.8376,0.5704,8.0069,6.715,0.0262,0.8599,0.8008
