,fc3_rmse_mean,fc3_r2_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_std,fc3_r2_max,fc3_r2_min
0,11.3016,0.5967,0.7882,12.4163,10.7391,0.0573,0.6376,0.5156
0,11.3981,0.5906,0.5946,12.2386,10.9585,0.0434,0.6226,0.5293
0,10.9782,0.6203,0.5694,11.4062,10.1735,0.0386,0.6748,0.5912
0,10.3496,0.6634,0.0408,10.3917,10.2944,0.0026,0.667,0.6607
0,10.9521,0.6215,0.7101,11.4641,9.9479,0.0477,0.689,0.587
0,10.788,0.634,0.3135,11.1013,10.3596,0.0211,0.6628,0.6128
0,10.5794,0.6469,0.6755,11.5343,10.0778,0.0459,0.6809,0.582
