,0,1,2,3,4,5,6,7,8,9
CNN-obs,54.91976035722708,54.672696287755564,21.824500660715273,56.765617161700916,54.791095726256096,54.793243966536345,55.3926804164015,54.93129418380265,55.61843210943566,55.19496132055559
RNN-obs,46.134290762175866,28.366216799451813,31.78032176232116,26.036034225977698,45.34559392803276,36.18059126367995,40.73326566371995,26.817479513007765,29.500666688803864,41.862229986516596
GRU-obs,40.36048214780559,52.834327487843154,54.352666262673964,42.078515218299884,35.24537328005268,40.50953349283901,39.46901746217653,41.368973139182124,44.95754899769521,36.717682621456476
DNN-obs,54.98392051439645,22.0336017496181,179.45012077399906,16.875059596460076,87.26713572927645,16.42560080205026,104.98735596692187,42.84110775398128,27.182297688655826,28.11771026163173
LSTM-obs,40.375965023325314,42.555540787907944,42.60978601796384,33.51361334143847,40.33068698899212,40.34726830334265,35.96447764253096,42.57627528106614,32.79911297442783,45.610807921628556
