Datetime,SG-9
2021-12-28 07:00:00,0.08869649444444425
2021-12-28 08:00:00,0.12440631363636333
2021-12-28 09:00:00,0.288046132539682
2021-12-28 10:00:00,0.6145367797979787
2021-12-28 11:00:00,1.1349685999999983
2021-12-28 12:00:00,1.7700821468253944
2021-12-28 13:00:00,2.301504286435783
2021-12-28 14:00:00,2.4854434458874426
2021-12-28 15:00:00,2.235127097763345
2021-12-28 16:00:00,1.749067160173158
2021-12-28 17:00:00,1.139748336652235
2021-12-28 18:00:00,0.5849556406926399
2021-12-28 19:00:00,0.24737448722943678
2021-12-28 20:00:00,0.13712517323232298
2021-12-28 21:00:00,0.15268974646464617
2021-12-28 22:00:00,0.2390421626984123
2021-12-28 23:00:00,0.34346921349206294
2021-12-29 00:00:00,0.5050389836219329
