,0,1,2
CNN-sg7,42.05683332482057,8.36736748507381,42.252723124283364
RNN-sg7,2.36698409755841,3.4039548100545782,3.406997642293442
GRU-sg7,1.87359185929295,1.8561586272333777,2.0089408132736497
DNN-sg7,8.268075006009191,8.299704670315181,8.394477487756918
LSTM-sg7,1.5826910700599843,1.6733367256613036,1.5818603470048445
