,0,1,2,3,4
CNN-sg7,-0.0502,-0.0226,-0.0664,-0.3656,-0.3804
RNN-sg7,0.0979,0.0951,0.0117,0.1326,-0.0042
GRU-sg7,0.1697,0.1305,0.0828,0.1896,0.101
DNN-sg7,-0.0762,-0.0979,-0.079,-0.0548,-0.0612
LSTM-sg7,-0.3634,-0.4325,-0.1514,-0.5274,-0.4928
