,0,1,2,3,4
CNN-ew3,0.8014,0.8007,-0.1216,0.8012,-0.1564
RNN-ew3,0.8876,0.9052,0.9039,0.9061,0.898
GRU-ew3,0.9062,0.9121,0.9149,0.8984,0.9074
DNN-ew3,0.7919,0.7948,0.7818,0.7975,0.7894
LSTM-ew3,0.8797,0.8908,0.8803,0.889,0.8942
