,fc2_rmse_mean,fc2_rmse_std,fc2_rmse_max,fc2_rmse_min,fc2_r2_mean,fc2_r2_std,fc2_r2_max,fc2_r2_min
CNN-ew4,35.9244,0.0,35.9244,35.9244,-3.0099,0.0,-3.0099,-3.0099
RNN-ew4,17.3468,0.0,17.3468,17.3468,0.065,0.0,0.065,0.065
GRU-ew4,29.034,0.0,29.034,29.034,-1.6192,0.0,-1.6192,-1.6192
DNN-ew4,24.3225,0.0,24.3225,24.3225,-0.8381,0.0,-0.8381,-0.8381
LSTM-ew4,18.2347,0.0,18.2347,18.2347,-0.0331,0.0,-0.0331,-0.0331
