,fc3_rmse_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_mean,fc3_r2_std,fc3_r2_max,fc3_r2_min
CNN-ew4,36.1013,0.0,36.1013,36.1013,-3.0953,0.0,-3.0953,-3.0953
RNN-ew4,18.2457,0.0,18.2457,18.2457,-0.0461,0.0,-0.0461,-0.0461
GRU-ew4,29.3332,0.0,29.3332,29.3332,-1.7037,0.0,-1.7037,-1.7037
DNN-ew4,25.4953,0.0,25.4953,25.4953,-1.0425,0.0,-1.0425,-1.0425
LSTM-ew4,18.8308,0.0,18.8308,18.8308,-0.1142,0.0,-0.1142,-0.1142
