,fc1_rmse_mean,fc1_rmse_std,fc1_rmse_max,fc1_rmse_min,fc1_r2_mean,fc1_r2_std,fc1_r2_max,fc1_r2_min,test_loss_mean,test_loss_std,test_loss_max,test_loss_min,train_loss_mean,train_loss_std,train_loss_max,train_loss_min
CNN-ew4,35.7315,0.0,35.7315,35.7315,-2.9106,0.0,-2.9106,-2.9106,0.695,0.0,0.695,0.695,399.3497,0.0,399.3497,399.3497
RNN-ew4,14.8816,0.0,14.8816,14.8816,0.3217,0.0,0.3217,0.3217,0.1129,0.0,0.1129,0.1129,64.0621,0.0,64.0621,64.0621
GRU-ew4,30.3857,0.0,30.3857,30.3857,-1.828,0.0,-1.828,-1.828,0.5023,0.0,0.5023,0.5023,289.5574,0.0,289.5574,289.5574
DNN-ew4,29.024,0.0,29.024,29.024,-1.5802,0.0,-1.5802,-1.5802,0.4439,0.0,0.4439,0.4439,244.8688,0.0,244.8688,244.8688
LSTM-ew4,17.3398,0.0,17.3398,17.3398,0.0791,0.0,0.0791,0.0791,0.1544,0.0,0.1544,0.1544,86.271,0.0,86.271,86.271
