,TrainRMSE,TestRMSE,Step1,Step2,Step3
Exp1,1.80269,1.55195,0.77364,1.05051,0.84052
Exp2,2.39004,2.14301,1.79601,0.87536,0.77496
Exp3,2.42916,2.79203,0.85318,1.16559,2.38933
Exp4,2.75541,2.40609,1.8843,0.98529,1.12599
Exp5,1.91245,1.73173,1.14573,0.76751,1.04744
Exp6,2.9095,2.03692,1.42714,0.74741,1.24647
Exp7,2.01706,1.91751,0.807,1.18841,1.27015
Exp8,2.9512,3.02979,2.69404,0.71938,1.18501
Exp9,1.7883,1.9115,1.31435,0.98942,0.97333
Exp10,1.74927,1.50602,0.82335,0.83117,0.94834
