,0,1,2,3,4
CNN-sg9,54.297412783504875,52.33642532275897,54.81113012275525,32.32927606543075,40.45840864738691
RNN-sg9,38.84226824689748,36.19680867234918,46.38989075932141,36.33864396562127,29.57940977684218
GRU-sg9,39.91649015414032,47.231086953677284,37.1309195421098,39.266683029721555,47.43955225986445
DNN-sg9,32.08428626954707,34.893463042918626,20.85611180728773,33.283146844882495,25.390184743033167
LSTM-sg9,45.99306726528539,38.40664415337617,35.93209250145622,37.5576241588041,37.341994846586736
