,0,1,2
CNN-sg9,7.346625793799794,7.264153231849789,44.123403489636495
RNN-sg9,2.798440981934718,2.6232830570853336,2.966243819628302
GRU-sg9,1.6560958893002535,1.5560112243683104,1.4959602716819393
DNN-sg9,7.210032347571947,7.252048078036564,7.326342598900939
LSTM-sg9,1.4244282477887915,1.315873036620275,1.3800663519868106
