,fc3_rmse_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_mean,fc3_r2_std,fc3_r2_max,fc3_r2_min
CNN-sg7,36.9039,0.0,36.9039,36.9039,-3.2795,0.0,-3.2795,-3.2795
RNN-sg7,18.2132,0.0,18.2132,18.2132,-0.0424,0.0,-0.0424,-0.0424
GRU-sg7,29.2431,0.0,29.2431,29.2431,-1.6872,0.0,-1.6872,-1.6872
DNN-sg7,28.5015,0.0,28.5015,28.5015,-1.5526,0.0,-1.5526,-1.5526
LSTM-sg7,29.7093,0.0,29.7093,29.7093,-1.7735,0.0,-1.7735,-1.7735
