,fc2_rmse_mean,fc2_rmse_std,fc2_rmse_max,fc2_rmse_min,fc2_r2_mean,fc2_r2_std,fc2_r2_max,fc2_r2_min
CNN-sg7,36.4026,0.0,36.4026,36.4026,-3.1173,0.0,-3.1173,-3.1173
RNN-sg7,17.6267,0.0,17.6267,17.6267,0.0346,0.0,0.0346,0.0346
GRU-sg7,28.7857,0.0,28.7857,28.7857,-1.5746,0.0,-1.5746,-1.5746
DNN-sg7,28.2289,0.0,28.2289,28.2289,-1.4759,0.0,-1.4759,-1.4759
LSTM-sg7,29.4459,0.0,29.4459,29.4459,-1.694,0.0,-1.694,-1.694
