,fc3_rmse_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_mean,fc3_r2_std,fc3_r2_max,fc3_r2_min
CNN-ew3,0.8395,0.0505,0.8753,0.7681,-0.2596,0.1477,-0.0507,-0.3641
RNN-ew3,0.764,0.0501,0.8329,0.7153,-0.0437,0.1387,0.0888,-0.2352
GRU-ew3,0.7123,0.0359,0.7521,0.6652,0.0942,0.0902,0.212,-0.0072
DNN-ew3,0.8191,0.0611,0.9055,0.7745,-0.2015,0.1829,-0.0682,-0.4601
LSTM-ew3,0.7916,0.0727,0.8917,0.7213,-0.1252,0.2101,0.0735,-0.4159
