,0,1,2
CNN-ew3,56.59420854530651,56.95289430505535,10.90881554290306
RNN-ew3,6.509496250162574,7.426420987581621,5.852593031387233
GRU-ew3,5.74378799965308,6.974215543823214,6.515813321071574
DNN-ew3,10.728551197888985,10.733187005826215,26.764963898060653
LSTM-ew3,5.991927458285081,6.572162255557779,6.239953150614152
