,fc3_rmse_mean,fc3_r2_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_std,fc3_r2_max,fc3_r2_min
0,12.3832,0.5172,0.5489,12.9479,11.6396,0.0423,0.5743,0.4732
0,10.3165,0.6645,0.5697,10.7625,9.5124,0.0363,0.7157,0.636
