,fc1_rmse_mean,fc1_r2_mean,test_loss_mean,train_loss_mean,valid_loss_mean,last_epoch,fc1_rmse_std,fc1_rmse_max,fc1_rmse_min,fc1_r2_std,fc1_r2_max,fc1_r2_min,test_loss_std,test_loss_max,test_loss_min,train_loss_std,train_loss_max,train_loss_min,valid_loss_std,valid_loss_max,valid_loss_min
0,4.6593,0.9335,0.0148,1.5052,0.637,3.125e-06,0.126,4.8366,4.5549,0.0036,0.9365,0.9284,0.0007,0.0157,0.0142,0.0477,1.546,1.4383,0.0169,0.6514,0.6134
0,4.4532,0.9391,0.0132,1.1731,0.6015,1.5625e-06,0.2195,4.7634,4.2873,0.0061,0.9437,0.9305,0.0012,0.0149,0.0121,0.0193,1.1904,1.1462,0.0267,0.6392,0.5821
