,0,1,2,3,4
CNN-ew2,66.59012919835995,56.335457607757455,57.112639728982224,54.767932554904,55.549049964059535
RNN-ew2,35.13324324075367,34.05955957490751,41.42702390063012,51.277832336637935,28.23344217181944
GRU-ew2,29.088437856201445,39.845581889044965,29.869806161769407,40.932910494866846,44.97131497915411
DNN-ew2,57.117132445805815,22.432427832156623,16.454737521479153,27.102874883732376,27.157698025332646
LSTM-ew2,43.79530174555049,43.266483158497316,34.482398756421205,38.64702784042753,44.71351416139916
