,0,1,2,3,4
CNN-ew2,-0.0241,-0.2719,-0.206,-0.2321,-0.2193
RNN-ew2,-0.0454,-0.1927,-0.1613,-0.2334,-0.1237
GRU-ew2,-0.0744,-0.2151,-0.1245,-0.2053,-0.2635
DNN-ew2,-0.0588,-0.1023,-0.0435,-0.1354,-0.2057
LSTM-ew2,-0.184,-0.1868,-0.1314,-0.1352,-0.207
