,NH3_N(t-23),NH3_N(t-22),NH3_N(t-21),NH3_N(t-20),NH3_N(t-19),NH3_N(t-18),NH3_N(t-17),NH3_N(t-16),NH3_N(t-15),NH3_N(t-14),NH3_N(t-13),NH3_N(t-12),NH3_N(t-11),NH3_N(t-10),NH3_N(t-9),NH3_N(t-8),NH3_N(t-7),NH3_N(t-6),NH3_N(t-5),NH3_N(t-4),NH3_N(t-3),NH3_N(t-2),NH3_N(t-1),NH3_N(t),NH3_N(t+1),NH3_N(t+2),NH3_N(t+3)
38,0.2939655309523812,0.2765748150793652,0.2451513761904762,0.2247984595238096,0.2247237698412699,0.2215493428571429,0.2197974984126985,0.2186523134920636,0.2178937182539683,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303
39,0.2765748150793652,0.2451513761904762,0.2247984595238096,0.2247237698412699,0.2215493428571429,0.2197974984126985,0.2186523134920636,0.2178937182539683,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112
40,0.2451513761904762,0.2247984595238096,0.2247237698412699,0.2215493428571429,0.2197974984126985,0.2186523134920636,0.2178937182539683,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382
41,0.2247984595238096,0.2247237698412699,0.2215493428571429,0.2197974984126985,0.2186523134920636,0.2178937182539683,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937
42,0.2247237698412699,0.2215493428571429,0.2197974984126985,0.2186523134920636,0.2178937182539683,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381
43,0.2215493428571429,0.2197974984126985,0.2186523134920636,0.2178937182539683,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842
44,0.2197974984126985,0.2186523134920636,0.2178937182539683,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842,0.2047471325396826
45,0.2186523134920636,0.2178937182539683,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842,0.2047471325396826,0.1962466341269841
46,0.2178937182539683,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842,0.2047471325396826,0.1962466341269841,0.3732510515873019
47,0.2171842142857143,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842,0.2047471325396826,0.1962466341269841,0.3732510515873019,0.5873235198412703
48,0.2165229611111112,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842,0.2047471325396826,0.1962466341269841,0.3732510515873019,0.5873235198412703,0.6828633753968258
49,0.2159430380952382,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842,0.2047471325396826,0.1962466341269841,0.3732510515873019,0.5873235198412703,0.6828633753968258,0.645660528571429
50,0.2167983484126985,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842,0.2047471325396826,0.1962466341269841,0.3732510515873019,0.5873235198412703,0.6828633753968258,0.645660528571429,0.4802386285714289
51,0.2178931166666667,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842,0.2047471325396826,0.1962466341269841,0.3732510515873019,0.5873235198412703,0.6828633753968258,0.645660528571429,0.4802386285714289,0.2536858896825398
52,0.219410934920635,0.2210312960317461,0.222279173809524,0.2236225873015874,0.225747057936508,0.2272816698412699,0.2282530055555556,0.2292981230158731,0.2320003238095239,0.2406858674603175,0.2477907031746033,0.2466917785714287,0.2380477301587303,0.2250292611111112,0.2136072880952382,0.2102759436507937,0.206957980952381,0.2069630841269842,0.2047471325396826,0.1962466341269841,0.3732510515873019,0.5873235198412703,0.6828633753968258,0.645660528571429,0.4802386285714289,0.2536858896825398,0.2065888468253969
