,fc3_rmse_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_mean,fc3_r2_std,fc3_r2_max,fc3_r2_min
CNN-ew2,21.7501,0.0,21.7501,21.7501,-0.4865,0.0,-0.4865,-0.4865
RNN-ew2,33.1834,0.0,33.1834,33.1834,-2.4601,0.0,-2.4601,-2.4601
GRU-ew2,22.7416,0.0,22.7416,22.7416,-0.6251,0.0,-0.6251,-0.6251
DNN-ew2,36.1169,0.0,36.1169,36.1169,-3.0989,0.0,-3.0989,-3.0989
LSTM-ew2,20.5569,0.0,20.5569,20.5569,-0.3279,0.0,-0.3279,-0.3279
