,fc1_rmse_mean,fc1_rmse_std,fc1_rmse_max,fc1_rmse_min,fc1_r2_mean,fc1_r2_std,fc1_r2_max,fc1_r2_min,test_loss_mean,test_loss_std,test_loss_max,test_loss_min,train_loss_mean,train_loss_std,train_loss_max,train_loss_min
CNN-ew2,24.1605,0.0,24.1605,24.1605,-0.7879,0.0,-0.7879,-0.7879,0.1949,0.0,0.1949,0.1949,114.1042,0.0,114.1042,114.1042
RNN-ew2,26.7258,0.0,26.7258,26.7258,-1.1878,0.0,-1.1878,-1.1878,0.3835,0.0,0.3835,0.3835,233.4244,0.0,233.4244,233.4244
GRU-ew2,22.7102,0.0,22.7102,22.7102,-0.5797,0.0,-0.5797,-0.5797,0.2699,0.0,0.2699,0.2699,151.2798,0.0,151.2798,151.2798
DNN-ew2,32.5687,0.0,32.5687,32.5687,-2.2489,0.0,-2.2489,-2.2489,0.5914,0.0,0.5914,0.5914,333.2292,0.0,333.2292,333.2292
LSTM-ew2,19.6905,0.0,19.6905,19.6905,-0.1876,0.0,-0.1876,-0.1876,0.2,0.0,0.2,0.2,111.0746,0.0,111.0746,111.0746
