,fc2_rmse_mean,fc2_rmse_std,fc2_rmse_max,fc2_rmse_min,fc2_r2_mean,fc2_r2_std,fc2_r2_max,fc2_r2_min
CNN-ew2,20.5106,0.0,20.5106,20.5106,-0.3071,0.0,-0.3071,-0.3071
RNN-ew2,31.8385,0.0,31.8385,31.8385,-2.1496,0.0,-2.1496,-2.1496
GRU-ew2,22.4202,0.0,22.4202,22.4202,-0.5618,0.0,-0.5618,-0.5618
DNN-ew2,35.7104,0.0,35.7104,35.7104,-2.9623,0.0,-2.9623,-2.9623
LSTM-ew2,20.1058,0.0,20.1058,20.1058,-0.256,0.0,-0.256,-0.256
