,0,1,2,3,4
CNN-or,12.951545547172442,56.61672182720536,12.880567185838933,12.909363054501418,12.73960923994006
RNN-or,8.428237656522192,8.174712968954926,8.193993228903176,8.233995131335359,8.179035342738882
GRU-or,7.536888821211144,7.11962163000838,7.402000829781311,7.247199896929297,7.209950656395678
DNN-or,12.861087186291812,12.841878411623073,13.355122178263537,13.089029171321922,12.772791741382262
LSTM-or,7.079170891043492,6.264426209283313,6.828469712420042,6.5869294469175586,6.990468247102091
