,0,1,2
CNN-sg7,11.003445981282944,13.056975538517566,11.007998441906782
RNN-sg7,5.710062015061653,6.281507048520529,5.181784610093304
GRU-sg7,4.2262421498107265,4.311255165364141,5.032088921731087
DNN-sg7,11.37016655493283,11.258986898821693,10.982130295266952
LSTM-sg7,3.6853802787560617,3.737252063550791,4.068567219489506
