,fc1_rmse_mean,fc1_r2_mean,test_loss_mean,train_loss_mean,valid_loss_mean,last_epoch,fc1_rmse_std,fc1_rmse_max,fc1_rmse_min,fc1_r2_std,fc1_r2_max,fc1_r2_min,test_loss_std,test_loss_max,test_loss_min,train_loss_std,train_loss_max,train_loss_min,valid_loss_std,valid_loss_max,valid_loss_min
0,5.1687,0.9181,0.0138,5.808,0.7306,1.25e-05,0.1112,5.2925,5.0228,0.0035,0.9227,0.9142,0.0004,0.0142,0.0134,0.104,5.9508,5.7063,0.0292,0.7704,0.7011
0,4.8408,0.9282,0.0154,2.7429,0.6545,1.5625e-06,0.0655,4.8933,4.7484,0.0019,0.9309,0.9267,0.0007,0.0162,0.0145,0.0399,2.798,2.7048,0.0152,0.6741,0.637
0,4.5977,0.9352,0.0138,1.5308,0.6042,1.5625e-06,0.0643,4.6657,4.5115,0.0018,0.9377,0.9333,0.0007,0.0144,0.0129,0.0198,1.5571,1.5095,0.034,0.6499,0.5686
0,4.3899,0.9409,0.013,1.2322,0.631,1.5625e-06,0.1368,4.5759,4.2507,0.0037,0.9447,0.9359,0.0011,0.0146,0.0121,0.0484,1.3005,1.1943,0.0253,0.6636,0.6018
0,4.7629,0.9305,0.0136,3.8223,0.621,6.25e-06,0.0975,4.8727,4.6357,0.0028,0.9342,0.9273,0.0001,0.0137,0.0134,0.0699,3.9209,3.768,0.002,0.6236,0.6186
0,4.748,0.9309,0.0142,2.8916,0.6582,6.25e-06,0.0746,4.8484,4.6698,0.0022,0.9332,0.928,0.0005,0.0149,0.0137,0.0688,2.9784,2.8101,0.0096,0.6696,0.646
0,4.6253,0.9345,0.0139,2.2983,0.6286,6.25e-06,0.0573,4.6742,4.5449,0.0016,0.9367,0.9331,0.0003,0.0143,0.0135,0.0714,2.3699,2.2008,0.0181,0.6482,0.6045
