,fc3_rmse_mean,fc3_r2_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_std,fc3_r2_max,fc3_r2_min
0,11.3708,0.5917,0.8082,12.3879,10.4108,0.058,0.6594,0.5178
0,12.4239,0.5144,0.4302,12.9524,11.8986,0.0336,0.5551,0.4728
0,11.3081,0.5975,0.4622,11.9588,10.9293,0.0333,0.6247,0.5506
0,10.3317,0.6629,0.7242,11.3137,9.5887,0.0478,0.7111,0.5978
0,11.2464,0.6024,0.242,11.5798,11.0128,0.0172,0.6189,0.5786
0,12.0807,0.5413,0.1776,12.222,11.8302,0.0134,0.5602,0.5306
0,11.4741,0.5858,0.3857,11.9928,11.0685,0.028,0.615,0.5481
