,0,1,2,3,4
CNN-obs,62.48608135927139,35.43937293194089,54.24428885193555,55.112308054849656,21.02783143226989
RNN-obs,30.67490852113329,28.7829205622634,45.04807768235924,31.05651117348234,54.331657413687815
GRU-obs,42.924421823745774,37.2054433817393,35.85194233576307,55.46299969473439,38.61353669884646
DNN-obs,49.455151378858254,119.36660325355395,17.154669067090847,23.905012664838523,25.178250845260017
LSTM-obs,35.27751316951431,33.9821032481108,40.32652781703577,44.79027606656674,46.32294595778756
