Datetime,Colour
2021-12-23 00:00:00,95.5
2021-12-23 01:00:00,95.25
2021-12-23 02:00:00,92.625
2021-12-23 03:00:00,91.0625
2021-12-23 04:00:00,89.78125
2021-12-23 05:00:00,88.140625
2021-12-23 06:00:00,87.8203125
2021-12-23 07:00:00,89.16015625
2021-12-23 08:00:00,91.080078125
2021-12-23 09:00:00,96.7900390625
2021-12-23 10:00:00,104.14501953125
2021-12-23 11:00:00,109.322509765625
2021-12-23 12:00:00,113.6612548828125
2021-12-23 13:00:00,116.83062744140625
2021-12-23 14:00:00,119.16531372070312
2021-12-23 15:00:00,119.58265686035156
2021-12-23 16:00:00,119.54132843017578
2021-12-23 17:00:00,120.77066421508789
2021-12-23 18:00:00,122.63533210754395
2021-12-23 19:00:00,124.06766605377197
2021-12-23 20:00:00,125.28383302688599
2021-12-23 21:00:00,126.141916513443
2021-12-23 22:00:00,124.5709582567215
2021-12-23 23:00:00,122.53547912836075
2021-12-24 00:00:00,120.26773956418037
2021-12-24 01:00:00,117.38386978209019
2021-12-24 02:00:00,114.9419348910451
2021-12-24 03:00:00,103.72096744552255
2021-12-24 04:00:00,103.86048372276127
2021-12-24 05:00:00,103.93024186138064
2021-12-24 06:00:00,104.71512093069032
2021-12-24 07:00:00,105.85756046534516
2021-12-24 08:00:00,107.92878023267258
2021-12-24 09:00:00,113.21439011633629
2021-12-24 10:00:00,114.85719505816814
2021-12-24 11:00:00,116.17859752908407
2021-12-24 12:00:00,118.08929876454204
2021-12-24 13:00:00,117.29464938227102
2021-12-24 14:00:00,114.89732469113551
2021-12-24 15:00:00,114.19866234556775
2021-12-24 16:00:00,113.59933117278388
2021-12-24 17:00:00,112.29966558639194
2021-12-24 18:00:00,110.89983279319597
2021-12-24 19:00:00,110.44991639659798
2021-12-24 20:00:00,109.97495819829899
2021-12-24 21:00:00,109.4874790991495
2021-12-24 22:00:00,108.74373954957474
2021-12-24 23:00:00,107.87186977478737
2021-12-25 00:00:00,107.43593488739369
2021-12-25 01:00:00,106.21796744369684
