,NH3_N(t-23),NH3_N(t-22),NH3_N(t-21),NH3_N(t-20),NH3_N(t-19),NH3_N(t-18),NH3_N(t-17),NH3_N(t-16),NH3_N(t-15),NH3_N(t-14),NH3_N(t-13),NH3_N(t-12),NH3_N(t-11),NH3_N(t-10),NH3_N(t-9),NH3_N(t-8),NH3_N(t-7),NH3_N(t-6),NH3_N(t-5),NH3_N(t-4),NH3_N(t-3),NH3_N(t-2),NH3_N(t-1),NH3_N(t),NH3_N(t+1),NH3_N(t+2),NH3_N(t+3)
0,0.2226557267676766,0.1973141136363635,0.1838932685425684,0.1823931914862914,0.1928138824675321,0.1077579016594514,0.2534462186147182,0.5078667196248189,0.7214005822510813,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848
1,0.1973141136363635,0.1838932685425684,0.1823931914862914,0.1928138824675321,0.1077579016594514,0.2534462186147182,0.5078667196248189,0.7214005822510813,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848,0.249235535425685
2,0.1838932685425684,0.1823931914862914,0.1928138824675321,0.1077579016594514,0.2534462186147182,0.5078667196248189,0.7214005822510813,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848,0.249235535425685,0.2534010155122651
3,0.1823931914862914,0.1928138824675321,0.1077579016594514,0.2534462186147182,0.5078667196248189,0.7214005822510813,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848,0.249235535425685,0.2534010155122651,0.2516768911255407
4,0.1928138824675321,0.1077579016594514,0.2534462186147182,0.5078667196248189,0.7214005822510813,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848,0.249235535425685,0.2534010155122651,0.2516768911255407,0.2431402579365075
5,0.1077579016594514,0.2534462186147182,0.5078667196248189,0.7214005822510813,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848,0.249235535425685,0.2534010155122651,0.2516768911255407,0.2431402579365075,0.2292351066378062
6,0.2534462186147182,0.5078667196248189,0.7214005822510813,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848,0.249235535425685,0.2534010155122651,0.2516768911255407,0.2431402579365075,0.2292351066378062,0.2243172549783546
7,0.5078667196248189,0.7214005822510813,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848,0.249235535425685,0.2534010155122651,0.2516768911255407,0.2431402579365075,0.2292351066378062,0.2243172549783546,0.226578613419913
8,0.7214005822510813,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848,0.249235535425685,0.2534010155122651,0.2516768911255407,0.2431402579365075,0.2292351066378062,0.2243172549783546,0.226578613419913,0.2335817479076475
9,0.8370503523809513,0.8422322559163049,0.7324233838383829,0.5023261202020195,0.2242949863636359,0.19807082034632,0.2426093307359303,0.2769824632756128,0.2966336598845595,0.3026641006493502,0.2933463337662333,0.2701028408369404,0.2473345099567095,0.2270801082972579,0.2110653722222218,0.210347774314574,0.2267053754689751,0.2401264851370848,0.249235535425685,0.2534010155122651,0.2516768911255407,0.2431402579365075,0.2292351066378062,0.2243172549783546,0.226578613419913,0.2335817479076475,0.2562298474747471
