Datetime,Colour
2021-12-23 00:00:00,96.19047619047618
2021-12-23 01:00:00,93.39285714285714
2021-12-23 02:00:00,91.10714285714286
2021-12-23 03:00:00,89.3333333333334
2021-12-23 04:00:00,87.47619047619054
2021-12-23 05:00:00,87.40476190476197
2021-12-23 06:00:00,87.38095238095244
2021-12-23 07:00:00,89.69047619047626
2021-12-23 08:00:00,95.4285714285715
2021-12-23 09:00:00,102.30952380952388
2021-12-23 10:00:00,109.26190476190483
2021-12-23 11:00:00,115.09523809523817
2021-12-23 12:00:00,118.4285714285715
2021-12-23 13:00:00,119.9285714285715
2021-12-23 14:00:00,120.47619047619057
2021-12-23 15:00:00,120.33333333333341
2021-12-23 16:00:00,120.73809523809533
2021-12-23 17:00:00,121.83333333333343
2021-12-23 18:00:00,123.83333333333343
2021-12-23 19:00:00,126.0238095238096
2021-12-23 20:00:00,126.57142857142867
2021-12-23 21:00:00,125.66666666666674
2021-12-23 22:00:00,123.78571428571436
2021-12-23 23:00:00,120.76190476190484
2021-12-24 00:00:00,119.21428571428581
2021-12-24 01:00:00,112.83333333333341
2021-12-24 02:00:00,106.97619047619055
2021-12-24 03:00:00,102.61904761904769
2021-12-24 04:00:00,100.85714285714292
2021-12-24 05:00:00,101.8333333333334
2021-12-24 06:00:00,105.9285714285715
2021-12-24 07:00:00,108.0238095238096
2021-12-24 08:00:00,111.71428571428578
2021-12-24 09:00:00,114.8095238095239
2021-12-24 10:00:00,117.83333333333341
2021-12-24 11:00:00,119.1190476190477
2021-12-24 12:00:00,117.47619047619055
2021-12-24 13:00:00,116.40476190476198
2021-12-24 14:00:00,114.73809523809533
2021-12-24 15:00:00,112.90476190476198
2021-12-24 16:00:00,111.95238095238103
2021-12-24 17:00:00,111.35714285714295
2021-12-24 18:00:00,110.23809523809533
2021-12-24 19:00:00,109.6190476190477
2021-12-24 20:00:00,109.38095238095246
2021-12-24 21:00:00,108.85714285714295
2021-12-24 22:00:00,108.16666666666674
2021-12-24 23:00:00,107.47619047619055
2021-12-25 00:00:00,106.21428571428578
2021-12-25 01:00:00,105.19047619047626
2021-12-25 02:00:00,102.9285714285715
2021-12-25 03:00:00,100.38095238095245
2021-12-25 04:00:00,98.64285714285721
2021-12-25 05:00:00,98.09523809523816
2021-12-25 06:00:00,98.38095238095245
2021-12-25 07:00:00,100.69047619047626
2021-12-25 08:00:00,104.23809523809531
2021-12-25 09:00:00,108.90476190476198
2021-12-25 10:00:00,113.71428571428578
2021-12-25 11:00:00,117.50000000000009
2021-12-25 12:00:00,118.66666666666674
2021-12-25 13:00:00,118.23809523809531
2021-12-25 14:00:00,117.88095238095246
2021-12-25 15:00:00,118.19047619047629
2021-12-25 16:00:00,119.4285714285715
2021-12-25 17:00:00,121.04761904761914
2021-12-25 18:00:00,122.73809523809533
2021-12-25 19:00:00,124.0238095238096
2021-12-25 20:00:00,124.64285714285722
2021-12-25 21:00:00,124.52380952380962
2021-12-25 22:00:00,123.66666666666674
2021-12-25 23:00:00,122.42857142857152
2021-12-26 00:00:00,121.19047619047629
2021-12-26 01:00:00,118.66666666666676
2021-12-26 02:00:00,114.7142857142858
2021-12-26 03:00:00,109.97619047619054
2021-12-26 04:00:00,106.54761904761912
2021-12-26 05:00:00,105.2380952380953
2021-12-26 06:00:00,104.69047619047626
2021-12-26 07:00:00,105.09523809523816
2021-12-26 08:00:00,107.30952380952388
2021-12-26 09:00:00,110.88095238095245
2021-12-26 10:00:00,115.47619047619055
2021-12-26 11:00:00,119.8095238095239
2021-12-26 12:00:00,121.66666666666676
2021-12-26 13:00:00,122.21428571428581
2021-12-26 14:00:00,122.69047619047628
2021-12-26 15:00:00,123.1190476190477
2021-12-26 16:00:00,123.04761904761912
2021-12-26 17:00:00,122.5238095238096
2021-12-26 18:00:00,121.85714285714293
2021-12-26 19:00:00,120.40476190476198
2021-12-26 20:00:00,118.50000000000009
2021-12-26 21:00:00,116.07142857142865
2021-12-26 22:00:00,113.28571428571436
2021-12-26 23:00:00,110.28571428571436
2021-12-27 00:00:00,107.95238095238102
2021-12-27 01:00:00,105.40476190476198
2021-12-27 02:00:00,103.16666666666674
2021-12-27 03:00:00,101.19047619047626
2021-12-27 04:00:00,101.00000000000006
2021-12-27 05:00:00,100.14285714285722
2021-12-27 06:00:00,100.21428571428578
2021-12-27 07:00:00,100.11904761904769
2021-12-27 08:00:00,101.11904761904769
2021-12-27 09:00:00,103.35714285714293
