,TrainRMSE,TestRMSE,Step1,Step2,Step3
Exp1,1.99022,1.74311,1.04493,1.10153,0.85627
Exp2,2.14621,2.30582,1.16518,1.73134,0.98063
Exp3,1.91149,1.91638,1.07458,1.1256,1.1184
Exp4,3.62498,2.90226,1.10758,2.17258,1.57361
Exp5,1.63125,1.5507,0.87621,0.72352,1.0552
Exp6,1.46405,1.52735,0.64928,0.96705,0.98795
Exp7,2.42609,2.20957,1.30882,1.19024,1.32383
Exp8,1.36341,1.53277,0.7703,0.9601,0.91336
Exp9,1.95421,1.99449,1.11762,1.05,1.27531
Exp10,1.71882,1.71536,0.98174,1.10611,0.869
