[[ 0.02038825  0.30295047]
 [ 0.16689063  0.29022715]
 [ 0.50182346  0.28386105]
 [ 0.52152297  0.28184997]
 [ 0.37981997  0.28055357]
 [ 0.27681434  0.28625848]
 [ 0.18522664  0.28954878]
 [ 0.16438253  0.29467105]
 [ 0.19952805  0.29565698]
 [ 0.30383287  0.29629015]
 [ 0.5035837   0.29775302]
 [ 0.70048637  0.31305105]
 [ 0.8894026   0.52370012]
 [ 0.96123063  0.70600923]
 [ 0.95575065  0.6740545 ]
 [ 1.40642331  0.50448445]
 [ 0.87402686  0.3460901 ]
 [ 0.26714309  0.30909107]
 [ 0.13805837  0.30064793]
 [ 0.2679594   0.29369173]
 [ 0.48623042  0.29019362]
 [ 0.41558258  0.28668757]
 [ 0.39825335  0.28468818]
 [ 0.35967662  0.2801938 ]
 [ 0.36992307  0.27583432]
 [ 0.36836291  0.27370492]
 [ 0.34991443  0.27035973]
 [ 0.32691037  0.26513497]
 [ 0.29961595  0.25958705]
 [ 0.26125435  0.25409162]
 [ 0.22445804  0.25010212]
 [ 0.2138216   0.2430877 ]
 [ 0.23049314  0.23704227]
 [ 0.27496043  0.25394492]
 [ 0.32812679  0.27758772]
 [ 0.39859574  0.37805358]
 [ 0.51805191  0.5058248 ]
 [ 0.5442906   0.42402938]
 [ 0.76401867  0.29710765]
 [ 0.68971373  0.24896283]
 [ 0.02466529  0.2393755 ]
 [ 0.13520758  0.23652855]
 [ 0.27913641  0.23554078]
 [ 0.2935475   0.23867597]
 [ 0.26509501  0.23789   ]
 [ 0.24311279  0.23887452]
 [ 0.23837246  0.23946555]
 [ 0.22098172  0.24059787]
 [ 0.23296027  0.24325408]
 [ 0.24012617  0.24721737]
 [ 0.25516811  0.25025375]
 [ 0.26632883  0.25508905]
 [ 0.27394935  0.25953635]
 [ 0.27224203  0.26342983]
 [ 0.28107784  0.26856492]
 [ 0.30318064  0.27387863]
 [ 0.31668723  0.27920727]
 [ 0.34570974  0.28685845]
 [ 0.37611535  0.35159495]
 [ 0.41506314  0.45978987]
 [ 0.44801512  0.50078713]
 [ 0.63130772  0.42379207]
 [ 0.65702479  0.33746572]
 [ 0.38654035  0.29489227]
 [ 0.11855877  0.2939395 ]
 [ 0.23299949  0.34802063]
 [ 0.33617855  0.64164572]
 [ 0.40653374  1.06024563]
 [ 0.52145228  1.328144  ]
 [ 0.95359423  0.91038222]
 [ 1.29744063  0.4891912 ]
 [ 0.98891639  0.33859598]
 [-0.6405504   0.30047488]
 [ 0.06889277  0.28312415]
 [ 0.39482445  0.27830142]
 [ 0.48786229  0.27488822]
 [ 0.35979548  0.27530763]
 [ 0.25773809  0.27578477]
 [ 0.15658416  0.28052635]
 [ 0.13838797  0.28666018]
 [ 0.1842662   0.6789349 ]
 [ 0.33590852  2.5632385 ]
 [ 0.53912399  3.90734967]
 [ 1.9323381   5.06154283]
 [ 5.35811485  4.278677  ]
 [ 4.77819276  3.00537617]
 [ 5.10716117  1.746906  ]
 [-1.57240712  0.89345032]
 [ 0.16966011  0.53570292]
 [ 0.04653624  0.39746703]
 [ 1.37914662  0.35211122]
 [ 1.61011451  0.33105205]
 [ 1.51373067  0.321686  ]
 [ 1.27707349  0.31137132]
 [ 1.30218323  0.30205293]
 [ 1.31072964  0.294767  ]
 [ 1.27575389  0.29056278]
 [ 1.24986756  0.28715485]
 [ 1.18834538  0.28611982]
 [ 0.79489987  0.28729163]
 [ 0.13724472  0.28570832]
 [ 0.20512528  0.2870087 ]
 [-0.16689338  0.29063947]
 [-0.20085214  0.2958276 ]
 [-0.03900931  0.29991155]
 [ 0.48375081  0.30595582]
 [ 1.2146473   0.36677432]
 [ 2.14633193  1.00315185]
 [ 2.86854885  1.4677415 ]
 [ 3.35039678  1.50005933]
 [ 4.75253068  1.3646045 ]
 [ 2.68371021  1.08210835]
 [ 0.70571167  0.72516717]
 [ 0.43843486  0.49203272]
 [ 0.32060654  0.3896513 ]
 [ 0.32782045  0.3778135 ]
 [ 0.61715125  0.39708775]
 [ 0.66330919  0.34608875]
 [ 0.74025589  0.30974888]
 [ 0.68688675  0.29047453]]
