,0,1,2,3,4,5,6,7,8,9
CNN-sg9,-0.1578,-0.2053,-0.0212,-0.2073,-0.2234,-0.2281,0.025,-0.2278,-0.2261,-0.2584
RNN-sg9,-0.1465,-0.2307,-0.1094,-0.1085,-0.1379,-0.1141,-0.0147,-0.0282,-0.1578,-0.0726
GRU-sg9,-0.1857,-0.2309,-0.0838,-0.2288,-0.1014,-0.1857,-0.2716,-0.1626,-0.1568,-0.1613
DNN-sg9,-0.2382,-0.0029,0.0013,-0.2504,-0.1631,-0.2112,-0.0829,-0.2374,-0.2319,-1.484
LSTM-sg9,-0.2147,-0.1775,-0.2606,-0.1882,-0.1191,-0.1815,-0.1411,-0.2177,-0.2454,-0.2771
