,0,1,2,3,4
CNN-sg5,-0.1843,-0.1756,-0.1714,-0.3071,-0.2136
RNN-sg5,0.0026,-0.0178,-0.1596,-0.1192,-0.0652
GRU-sg5,-0.1993,-0.1119,-0.2456,-0.0602,-0.1748
DNN-sg5,-0.0024,-0.0453,-0.1312,-0.2301,0.0221
LSTM-sg5,-0.1588,-0.1367,-0.111,-0.1046,-0.1602
