,0,1,2,3,4
CNN-sg5,0.3639,0.3696,-0.1895,-0.1786,0.3927
RNN-sg5,0.5944,0.5945,0.5705,0.5896,0.5775
GRU-sg5,0.6068,0.5924,0.6123,0.5644,0.5948
DNN-sg5,0.3735,0.3627,0.3621,0.3863,0.3586
LSTM-sg5,0.4958,0.5056,0.5876,0.4825,0.4563
