,0,1,2,3,4
CNN-sg5,12.765435255839362,12.828870691446458,55.12620646867223,55.400594356432656,12.764627916627578
RNN-sg5,6.037193426637447,5.867936902539553,6.1958294182003355,5.970841255974531,5.438250508891501
GRU-sg5,3.9450794005079217,3.8641879937877923,3.935286414847689,4.0016985761573585,3.9070128034057836
DNN-sg5,12.734307399052927,12.755178655668868,12.67515278366155,12.879513603995598,12.661748859233242
LSTM-sg5,3.0461786272633593,3.0262183570514614,3.2023497526939595,3.0994930456111174,2.8916904592738266
