,fc2_rmse_mean,fc2_rmse_std,fc2_rmse_max,fc2_rmse_min,fc2_r2_mean,fc2_r2_std,fc2_r2_max,fc2_r2_min
CNN-sg5,0.6814,0.1095,0.8172,0.5839,0.1516,0.2743,0.3927,-0.1895
RNN-sg5,0.4825,0.0056,0.491,0.4772,0.5853,0.0097,0.5945,0.5705
GRU-sg5,0.4772,0.0097,0.4945,0.4665,0.5941,0.0166,0.6123,0.5644
DNN-sg5,0.5954,0.0048,0.6001,0.587,0.3686,0.0101,0.3863,0.3586
LSTM-sg5,0.5263,0.0241,0.5525,0.4812,0.5056,0.0442,0.5876,0.4563
