,fc2_rmse_mean,fc2_r2_mean,fc2_rmse_std,fc2_rmse_max,fc2_rmse_min,fc2_r2_std,fc2_r2_max,fc2_r2_min
0,8.66,0.7669,0.195,8.8766,8.4039,0.0105,0.7806,0.7552
0,8.5377,0.7734,0.136,8.6346,8.3454,0.0072,0.7836,0.7683
0,7.6727,0.8168,0.2916,7.8976,7.2609,0.0137,0.8362,0.8062
0,7.1119,0.8426,0.2545,7.438,6.817,0.0113,0.8556,0.8281
0,8.3375,0.784,0.096,8.4241,8.2037,0.005,0.7909,0.7795
0,8.3175,0.7849,0.2365,8.6039,8.0247,0.0122,0.7999,0.77
0,7.8166,0.8101,0.1718,8.0569,7.6656,0.0084,0.8174,0.7983
