,fc3_rmse_mean,fc3_r2_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_std,fc3_r2_max,fc3_r2_min
0,11.2326,0.6033,0.2777,11.5697,10.8895,0.0196,0.6274,0.5794
0,12.3985,0.5167,0.2884,12.6632,11.9974,0.0223,0.5477,0.4961
0,11.6133,0.5745,0.7306,12.4335,10.659,0.0529,0.643,0.5142
0,10.3009,0.666,0.4374,10.7916,9.7293,0.0282,0.7026,0.6341
0,11.9159,0.5528,0.5817,12.3927,11.0969,0.0429,0.6131,0.5174
0,11.1267,0.6108,0.2573,11.4855,10.895,0.0181,0.627,0.5855
0,11.3759,0.5924,0.5471,11.9307,10.6315,0.0387,0.6448,0.5527
