,0,1,2,3,4
CNN-sg7,-0.1866,0.2944,0.7396,-0.1513,0.7141
RNN-sg7,0.3905,0.5522,0.4705,0.5808,0.5219
GRU-sg7,0.3092,0.1958,0.2887,0.3152,0.2362
DNN-sg7,-0.1969,-0.2244,0.0677,0.6452,0.556
LSTM-sg7,0.3397,0.244,0.2159,0.3264,0.4198
