,fc1_rmse_mean,fc1_rmse_std,fc1_rmse_max,fc1_rmse_min,fc1_r2_mean,fc1_r2_std,fc1_r2_max,fc1_r2_min,test_loss_mean,test_loss_std,test_loss_max,test_loss_min,train_loss_mean,train_loss_std,train_loss_max,train_loss_min
CNN-sg5,17.6055,0.0,17.6055,17.6055,0.0506,0.0,0.0506,0.0506,0.1122,0.0,0.1122,0.1122,57.7375,0.0,57.7375,57.7375
RNN-sg5,17.4329,0.0,17.4329,17.4329,0.0692,0.0,0.0692,0.0692,0.1405,0.0,0.1405,0.1405,76.0203,0.0,76.0203,76.0203
GRU-sg5,39.9761,0.0,39.9761,39.9761,-3.8949,0.0,-3.8949,-3.8949,0.852,0.0,0.852,0.852,511.258,0.0,511.258,511.258
DNN-sg5,10.8339,0.0,10.8339,10.8339,0.6405,0.0,0.6405,0.6405,0.0502,0.0,0.0502,0.0502,24.9632,0.0,24.9632,24.9632
LSTM-sg5,23.393,0.0,23.393,23.393,-0.6761,0.0,-0.6761,-0.6761,0.3072,0.0,0.3072,0.3072,181.1113,0.0,181.1113,181.1113
