,fc3_rmse_mean,fc3_rmse_std,fc3_rmse_max,fc3_rmse_min,fc3_r2_mean,fc3_r2_std,fc3_r2_max,fc3_r2_min
CNN-sg5,19.0257,0.0,19.0257,19.0257,-0.1374,0.0,-0.1374,-0.1374
RNN-sg5,18.2375,0.0,18.2375,18.2375,-0.0451,0.0,-0.0451,-0.0451
GRU-sg5,39.3407,0.0,39.3407,39.3407,-3.8633,0.0,-3.8633,-3.8633
DNN-sg5,18.8184,0.0,18.8184,18.8184,-0.1128,0.0,-0.1128,-0.1128
LSTM-sg5,25.2477,0.0,25.2477,25.2477,-1.003,0.0,-1.003,-1.003
