,0,1,2,3,4,5,6,7,8,9
CNN-sg7,0.7377,0.7665,0.7225,0.7673,0.7354,0.7543,0.4912,0.6096,0.7286,0.7664
RNN-sg7,0.6894,0.5229,0.6092,0.4665,0.6757,0.4833,0.6173,0.5386,0.5526,0.5628
GRU-sg7,0.6976,0.7255,0.7122,0.6227,0.6391,0.6108,0.6246,0.635,0.6957,0.6748
DNN-sg7,0.4534,0.4925,0.5055,0.5942,0.7073,0.5926,0.7031,0.4806,0.4602,0.826
LSTM-sg7,0.586,0.6596,0.6641,0.6923,0.6345,0.5658,0.6436,0.6277,0.6393,0.6277
