,0,1,2,3,4,5,6,7,8,9
CNN-sg7,-0.1171,-0.2261,-0.0414,-0.2287,-0.1076,-0.1813,0.0038,-0.1967,-0.2009,-0.2255
RNN-sg7,-0.2391,-0.0003,-0.1645,-0.0719,-0.1918,-0.0026,-0.1867,-0.0486,-0.1004,-0.0244
GRU-sg7,-0.2353,-0.2494,-0.2291,-0.2233,-0.1832,-0.1881,-0.1502,-0.2495,-0.2283,-0.1658
DNN-sg7,-0.1154,-0.1711,-0.2074,-0.4017,-0.1366,-0.0314,-0.0236,-0.2034,-0.0921,-0.2777
LSTM-sg7,-0.1161,-0.1947,-0.206,-0.2415,-0.1868,-0.088,-0.1685,-0.1223,-0.1978,-0.2076
