,Colour(t-23),Colour(t-22),Colour(t-21),Colour(t-20),Colour(t-19),Colour(t-18),Colour(t-17),Colour(t-16),Colour(t-15),Colour(t-14),Colour(t-13),Colour(t-12),Colour(t-11),Colour(t-10),Colour(t-9),Colour(t-8),Colour(t-7),Colour(t-6),Colour(t-5),Colour(t-4),Colour(t-3),Colour(t-2),Colour(t-1),Colour(t),Colour(t+1),Colour(t+2),Colour(t+3)
222,107.88571428571422,110.27142857142852,111.58571428571425,111.51428571428563,113.89999999999992,117.98571428571422,119.47142857142852,119.1571428571428,118.42857142857136,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137
223,110.27142857142852,111.58571428571425,111.51428571428563,113.89999999999992,117.98571428571422,119.47142857142852,119.1571428571428,118.42857142857136,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564
224,111.58571428571425,111.51428571428563,113.89999999999992,117.98571428571422,119.47142857142852,119.1571428571428,118.42857142857136,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136
225,111.51428571428563,113.89999999999992,117.98571428571422,119.47142857142852,119.1571428571428,118.42857142857136,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428
226,113.89999999999992,117.98571428571422,119.47142857142852,119.1571428571428,118.42857142857136,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707
227,117.98571428571422,119.47142857142852,119.1571428571428,118.42857142857136,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428
228,119.47142857142852,119.1571428571428,118.42857142857136,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991
229,119.1571428571428,118.42857142857136,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137
230,118.42857142857136,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708
231,115.8571428571428,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564
232,112.04285714285707,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428
233,109.5571428571428,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992
234,111.71428571428568,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138
235,116.74285714285708,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994
236,119.9428571428571,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563
237,120.72857142857136,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136
238,119.31428571428565,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424
239,116.84285714285708,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852
240,113.79999999999994,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424
241,110.82857142857137,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852
242,103.18571428571424,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853
243,100.5571428571428,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853
244,102.51428571428566,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428
245,106.37142857142852,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424
246,103.18571428571424,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708
247,100.79999999999994,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422
248,102.32857142857137,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564
249,106.91428571428564,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138
250,110.92857142857136,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428
251,113.2571428571428,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428
252,117.04285714285707,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428,115.37142857142852
253,120.1571428571428,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428,115.37142857142852,117.48571428571424
254,120.99999999999991,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428,115.37142857142852,117.48571428571424,120.59999999999994
255,119.82857142857137,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428,115.37142857142852,117.48571428571424,120.59999999999994,121.5714285714285
256,119.64285714285708,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428,115.37142857142852,117.48571428571424,120.59999999999994,121.5714285714285,121.37142857142852
257,121.41428571428564,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428,115.37142857142852,117.48571428571424,120.59999999999994,121.5714285714285,121.37142857142852,121.5571428571428
258,122.8571428571428,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428,115.37142857142852,117.48571428571424,120.59999999999994,121.5714285714285,121.37142857142852,121.5571428571428,120.49999999999994
259,122.89999999999992,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428,115.37142857142852,117.48571428571424,120.59999999999994,121.5714285714285,121.37142857142852,121.5571428571428,120.49999999999994,116.08571428571425
260,120.12857142857138,117.49999999999994,114.51428571428563,112.92857142857136,111.38571428571424,108.37142857142852,106.18571428571424,104.87142857142852,106.57142857142853,107.57142857142853,108.1571428571428,106.88571428571424,104.94285714285708,105.48571428571422,108.61428571428564,112.82857142857138,114.9571428571428,115.4571428571428,115.37142857142852,117.48571428571424,120.59999999999994,121.5714285714285,121.37142857142852,121.5571428571428,120.49999999999994,116.08571428571425,110.9571428571428
