,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
MLP_1,34.29875094393235,45.869009397282554,54.42728864812415,51.03721177848885,49.33889395710438,40.74677809283015,34.46848197076888,45.13362651442175,28.859983656912167,36.96546694569983,28.701488858489654,32.080642657033344,77.33638861922064,54.15790395917458,29.456671727192372,42.78170256284068,35.74960986229643,61.0155976222934,76.09366074412529,30.809022222437687,46.05391024786061,39.08897823413901,92.79785758085544,36.712120941109795,36.14107234071824,62.89929211172964,30.762721286616365,62.60152919571119,30.844824017177785,86.90918206313724,49.25444825188115,104.96594196790689,68.88917537687057,39.73090732576521,30.73540433242485,53.66172303385281,42.375720884246974,32.150240754543766,84.38862454422262,77.73216397562294
MLP_7,47.16822096816987,71.23417349874582,73.03799247396508,58.41124781229335,62.16931297537018,58.316599375119196,59.59107047640907,74.48292407804287,147.69731341524454,50.278970688795525,66.46685699098654,62.156385625855954,59.29310405161756,49.57588445006591,62.07296946363159,52.497335730504965,42.02465115626523,47.384169457926745,48.87032304783965,61.19370568100176,53.72448691667161,56.32210440285717,50.98490480525803,65.81284241165916,52.499968172572316,51.585953133200036,71.54316144783931,49.92991595507101,49.522571221973955,58.97693417015139,44.05546847852981,57.77390977688844,44.656650682372494,91.92190651749823,53.14079852618168,57.79161898977844,39.48578661459976,62.450261252448605,54.61131962555764,69.8502887942478
LSTM_1,63.128245781311364,53.55075994771896,51.27817588862715,65.07488493360138,56.266352180601615,55.21560772850786,55.39404072037916,51.102261798530904,55.28231765236326,60.312938205865436,52.4342401134482,50.19623457513442,54.366057477214774,51.90743274197654,51.58612459721089,62.55984105615232,54.77989964519335,60.883404698109786,52.458095640452335,59.62390963445653,51.54486935534536,44.9114341972191,65.60931100538455,54.98120528560769,55.134659615259125,46.29449875166101,55.786773340328565,57.69812640005969,52.642576341431315,59.846603514815406,56.66531835102236,57.507640902819084,53.00597262863475,52.85592394013686,56.493271613282666,57.3577149683188,57.594273631573365,44.83976057149437,54.90795851872601,53.06120952656464
LSTM_7,54.13829345079836,45.018922329740015,54.581689328570576,52.25026907229343,50.68675592415214,44.84573148977244,47.77295089394609,45.42308075812283,49.95662488231016,51.60090554452027,51.98765255646112,52.804275361308484,43.67980840509811,51.385017266668584,54.33047297408408,53.77538789268654,45.48321678962222,51.4219064494054,44.92628518704614,54.09228572960982,50.755092416889305,52.473274984361275,55.352942460290905,49.44563853503894,52.243830603608686,46.34186595417469,50.72197407063475,51.524083524103894,51.79286206496028,52.058835952463646,52.370301220035195,53.22383814728357,49.67516962705093,57.22738990443356,46.29953437698326,51.71719432104225,43.02086451358955,44.29453647160082,47.467878016251845,52.71620800131353
Transformer,16.64405250223797,14.934829707607015,17.152149682782316,17.38869216425225,15.186998561554004,18.456955309108196,16.95842836317904,16.54555777407783,14.297395208375018,16.86840915987322,16.90057658957557,14.623259146497508,17.0337760579092,20.696444484966847,16.605561768149098,15.364059637787966,15.108169289838859,16.75853207350588,15.743374564300064,16.966095853399885,15.184964724520201,15.45645646711101,17.884871239365577,15.85969090500264,17.284964157731363,17.599381889748976,18.3491496156031,15.023055980283257,15.031118446921083,15.917922456520667,18.87531844124417,14.757080116863563,16.038908563839158,14.809495390236979,17.068154230518143,16.551416607119368,15.095973679385567,16.301791306366013,15.596275945053753,15.285610255677245
