,NH3_N(t-23),sin_hour(t-23),cos_hour(t-23),sin_day(t-23),cos_day(t-23),NH3_N(t-22),sin_hour(t-22),cos_hour(t-22),sin_day(t-22),cos_day(t-22),NH3_N(t-21),sin_hour(t-21),cos_hour(t-21),sin_day(t-21),cos_day(t-21),NH3_N(t-20),sin_hour(t-20),cos_hour(t-20),sin_day(t-20),cos_day(t-20),NH3_N(t-19),sin_hour(t-19),cos_hour(t-19),sin_day(t-19),cos_day(t-19),NH3_N(t-18),sin_hour(t-18),cos_hour(t-18),sin_day(t-18),cos_day(t-18),NH3_N(t-17),sin_hour(t-17),cos_hour(t-17),sin_day(t-17),cos_day(t-17),NH3_N(t-16),sin_hour(t-16),cos_hour(t-16),sin_day(t-16),cos_day(t-16),NH3_N(t-15),sin_hour(t-15),cos_hour(t-15),sin_day(t-15),cos_day(t-15),NH3_N(t-14),sin_hour(t-14),cos_hour(t-14),sin_day(t-14),cos_day(t-14),NH3_N(t-13),sin_hour(t-13),cos_hour(t-13),sin_day(t-13),cos_day(t-13),NH3_N(t-12),sin_hour(t-12),cos_hour(t-12),sin_day(t-12),cos_day(t-12),NH3_N(t-11),sin_hour(t-11),cos_hour(t-11),sin_day(t-11),cos_day(t-11),NH3_N(t-10),sin_hour(t-10),cos_hour(t-10),sin_day(t-10),cos_day(t-10),NH3_N(t-9),sin_hour(t-9),cos_hour(t-9),sin_day(t-9),cos_day(t-9),NH3_N(t-8),sin_hour(t-8),cos_hour(t-8),sin_day(t-8),cos_day(t-8),NH3_N(t-7),sin_hour(t-7),cos_hour(t-7),sin_day(t-7),cos_day(t-7),NH3_N(t-6),sin_hour(t-6),cos_hour(t-6),sin_day(t-6),cos_day(t-6),NH3_N(t-5),sin_hour(t-5),cos_hour(t-5),sin_day(t-5),cos_day(t-5),NH3_N(t-4),sin_hour(t-4),cos_hour(t-4),sin_day(t-4),cos_day(t-4),NH3_N(t-3),sin_hour(t-3),cos_hour(t-3),sin_day(t-3),cos_day(t-3),NH3_N(t-2),sin_hour(t-2),cos_hour(t-2),sin_day(t-2),cos_day(t-2),NH3_N(t-1),sin_hour(t-1),cos_hour(t-1),sin_day(t-1),cos_day(t-1),NH3_N(t),sin_hour(t),cos_hour(t),sin_day(t),cos_day(t),NH3_N(t+1),sin_hour(t+1),cos_hour(t+1),sin_day(t+1),cos_day(t+1),NH3_N(t+2),sin_hour(t+2),cos_hour(t+2),sin_day(t+2),cos_day(t+2),NH3_N(t+3),sin_hour(t+3),cos_hour(t+3),sin_day(t+3),cos_day(t+3)
0,0.1937599076190475,0.0,1.0,-0.9945218953682734,0.1045284632676529,0.2009985861904761,0.2588190451025207,0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2070737623809522,0.4999999999999999,0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.214102447142857,0.7071067811865476,0.7071067811865476,-0.9945218953682734,0.1045284632676529,0.2137026042857141,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2125289876190474,0.9659258262890684,0.2588190451025207,-0.9945218953682734,0.1045284632676529,0.1916972728571427,1.0,6.123233995736766e-17,-0.9945218953682734,0.1045284632676529,0.1736661961904759,0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.1045284632676529,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472
1,0.2009985861904761,0.2588190451025207,0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2070737623809522,0.4999999999999999,0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.214102447142857,0.7071067811865476,0.7071067811865476,-0.9945218953682734,0.1045284632676529,0.2137026042857141,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2125289876190474,0.9659258262890684,0.2588190451025207,-0.9945218953682734,0.1045284632676529,0.1916972728571427,1.0,6.123233995736766e-17,-0.9945218953682734,0.1045284632676529,0.1736661961904759,0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.1045284632676529,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.3090169943749472
2,0.2070737623809522,0.4999999999999999,0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.214102447142857,0.7071067811865476,0.7071067811865476,-0.9945218953682734,0.1045284632676529,0.2137026042857141,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2125289876190474,0.9659258262890684,0.2588190451025207,-0.9945218953682734,0.1045284632676529,0.1916972728571427,1.0,6.123233995736766e-17,-0.9945218953682734,0.1045284632676529,0.1736661961904759,0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.1045284632676529,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.3090169943749472,0.2747857757142855,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472
3,0.214102447142857,0.7071067811865476,0.7071067811865476,-0.9945218953682734,0.1045284632676529,0.2137026042857141,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2125289876190474,0.9659258262890684,0.2588190451025207,-0.9945218953682734,0.1045284632676529,0.1916972728571427,1.0,6.123233995736766e-17,-0.9945218953682734,0.1045284632676529,0.1736661961904759,0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.1045284632676529,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.3090169943749472,0.2747857757142855,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,0.2475719247619045,0.9659258262890684,0.2588190451025207,-0.9510565162951536,0.3090169943749472
4,0.2137026042857141,0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2125289876190474,0.9659258262890684,0.2588190451025207,-0.9945218953682734,0.1045284632676529,0.1916972728571427,1.0,6.123233995736766e-17,-0.9945218953682734,0.1045284632676529,0.1736661961904759,0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.1045284632676529,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.3090169943749472,0.2747857757142855,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,0.2475719247619045,0.9659258262890684,0.2588190451025207,-0.9510565162951536,0.3090169943749472,0.2259707190476188,1.0,6.123233995736766e-17,-0.9510565162951536,0.3090169943749472
5,0.2125289876190474,0.9659258262890684,0.2588190451025207,-0.9945218953682734,0.1045284632676529,0.1916972728571427,1.0,6.123233995736766e-17,-0.9945218953682734,0.1045284632676529,0.1736661961904759,0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.1045284632676529,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.3090169943749472,0.2747857757142855,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,0.2475719247619045,0.9659258262890684,0.2588190451025207,-0.9510565162951536,0.3090169943749472,0.2259707190476188,1.0,6.123233995736766e-17,-0.9510565162951536,0.3090169943749472,0.2283950504761903,0.9659258262890684,-0.2588190451025206,-0.9510565162951536,0.3090169943749472
6,0.1916972728571427,1.0,6.123233995736766e-17,-0.9945218953682734,0.1045284632676529,0.1736661961904759,0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.1045284632676529,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.3090169943749472,0.2747857757142855,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,0.2475719247619045,0.9659258262890684,0.2588190451025207,-0.9510565162951536,0.3090169943749472,0.2259707190476188,1.0,6.123233995736766e-17,-0.9510565162951536,0.3090169943749472,0.2283950504761903,0.9659258262890684,-0.2588190451025206,-0.9510565162951536,0.3090169943749472,0.228780416190476,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472
7,0.1736661961904759,0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.1045284632676529,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.3090169943749472,0.2747857757142855,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,0.2475719247619045,0.9659258262890684,0.2588190451025207,-0.9510565162951536,0.3090169943749472,0.2259707190476188,1.0,6.123233995736766e-17,-0.9510565162951536,0.3090169943749472,0.2283950504761903,0.9659258262890684,-0.2588190451025206,-0.9510565162951536,0.3090169943749472,0.228780416190476,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,0.2315316419047617,0.7071067811865476,-0.7071067811865475,-0.9510565162951536,0.3090169943749472
8,0.6957358995238091,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.1045284632676529,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.3090169943749472,0.2747857757142855,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,0.2475719247619045,0.9659258262890684,0.2588190451025207,-0.9510565162951536,0.3090169943749472,0.2259707190476188,1.0,6.123233995736766e-17,-0.9510565162951536,0.3090169943749472,0.2283950504761903,0.9659258262890684,-0.2588190451025206,-0.9510565162951536,0.3090169943749472,0.228780416190476,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,0.2315316419047617,0.7071067811865476,-0.7071067811865475,-0.9510565162951536,0.3090169943749472,0.235102486190476,0.4999999999999999,-0.8660254037844387,-0.9510565162951536,0.3090169943749472
9,1.1805993157142851,0.7071067811865476,-0.7071067811865475,-0.9945218953682734,0.1045284632676529,1.129398429047619,0.4999999999999999,-0.8660254037844387,-0.9945218953682734,0.1045284632676529,0.5392216499999997,0.258819045102521,-0.9659258262890682,-0.9945218953682734,0.1045284632676529,0.2844808899999998,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.1045284632676529,0.2390285066666664,-0.2588190451025208,-0.9659258262890684,-0.9945218953682734,0.1045284632676529,0.2340184309523807,-0.4999999999999997,-0.8660254037844388,-0.9945218953682734,0.1045284632676529,0.249825086190476,-0.7071067811865471,-0.7071067811865479,-0.9945218953682734,0.1045284632676529,0.2792162642857141,-0.8660254037844385,-0.5000000000000004,-0.9945218953682734,0.1045284632676529,0.3081333619047617,-0.9659258262890684,-0.2588190451025206,-0.9945218953682734,0.1045284632676529,0.3125197909523807,-1.0,-1.8369701987210294e-16,-0.9945218953682734,0.1045284632676529,0.2998772195238093,-0.9659258262890684,0.2588190451025203,-0.9945218953682734,0.1045284632676529,0.2675315295238094,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.1045284632676529,0.2378916057142855,-0.7071067811865477,0.7071067811865474,-0.9945218953682734,0.1045284632676529,0.2216671947619046,-0.5000000000000004,0.8660254037844384,-0.9945218953682734,0.1045284632676529,0.2176434266666665,-0.2588190451025215,0.965925826289068,-0.9945218953682734,0.1045284632676529,0.2150465004761903,0.0,1.0,-0.9510565162951536,0.3090169943749472,0.2100142247619046,0.2588190451025207,0.9659258262890684,-0.9510565162951536,0.3090169943749472,0.2286965419047618,0.4999999999999999,0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.266750817142857,0.7071067811865476,0.7071067811865476,-0.9510565162951536,0.3090169943749472,0.2747857757142855,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.3090169943749472,0.2475719247619045,0.9659258262890684,0.2588190451025207,-0.9510565162951536,0.3090169943749472,0.2259707190476188,1.0,6.123233995736766e-17,-0.9510565162951536,0.3090169943749472,0.2283950504761903,0.9659258262890684,-0.2588190451025206,-0.9510565162951536,0.3090169943749472,0.228780416190476,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.3090169943749472,0.2315316419047617,0.7071067811865476,-0.7071067811865475,-0.9510565162951536,0.3090169943749472,0.235102486190476,0.4999999999999999,-0.8660254037844387,-0.9510565162951536,0.3090169943749472,0.2371534233333331,0.258819045102521,-0.9659258262890682,-0.9510565162951536,0.3090169943749472
