Datetime,Colour
2021-12-23 00:00:00,95.5
2021-12-23 01:00:00,95.16666666666666
2021-12-23 02:00:00,91.72222222222223
2021-12-23 03:00:00,90.24074074074075
2021-12-23 04:00:00,89.08024691358025
2021-12-23 05:00:00,87.36008230452676
2021-12-23 06:00:00,87.45336076817559
2021-12-23 07:00:00,89.48445358939186
2021-12-23 08:00:00,91.82815119646395
2021-12-23 09:00:00,98.94271706548798
2021-12-23 10:00:00,107.31423902182934
2021-12-23 11:00:00,112.10474634060978
2021-12-23 12:00:00,116.03491544686992
2021-12-23 13:00:00,118.67830514895664
2021-12-23 14:00:00,120.55943504965222
2021-12-23 15:00:00,120.18647834988408
2021-12-23 16:00:00,119.72882611662803
2021-12-23 17:00:00,121.24294203887601
2021-12-23 18:00:00,123.41431401295867
2021-12-23 19:00:00,124.80477133765288
2021-12-23 20:00:00,125.93492377921763
2021-12-23 21:00:00,126.64497459307253
2021-12-23 22:00:00,124.21499153102418
2021-12-23 23:00:00,121.7383305103414
2021-12-24 00:00:00,119.2461101701138
2021-12-24 01:00:00,116.08203672337126
2021-12-24 02:00:00,113.69401224112376
2021-12-24 03:00:00,99.56467074704125
2021-12-24 04:00:00,102.5215569156804
2021-12-24 05:00:00,103.50718563856014
2021-12-24 06:00:00,104.83572854618671
2021-12-24 07:00:00,106.27857618206224
2021-12-24 08:00:00,108.75952539402076
2021-12-24 09:00:00,115.25317513134026
2021-12-24 10:00:00,116.08439171044674
2021-12-24 11:00:00,117.0281305701489
2021-12-24 12:00:00,119.0093768567163
2021-12-24 13:00:00,117.33645895223876
2021-12-24 14:00:00,114.11215298407959
2021-12-24 15:00:00,113.70405099469319
2021-12-24 16:00:00,113.23468366489773
2021-12-24 17:00:00,111.74489455496592
2021-12-24 18:00:00,110.24829818498864
2021-12-24 19:00:00,110.08276606166288
2021-12-24 20:00:00,109.69425535388763
2021-12-24 21:00:00,109.23141845129587
2021-12-24 22:00:00,108.41047281709862
2021-12-24 23:00:00,107.47015760569954
2021-12-25 00:00:00,107.15671920189985
2021-12-25 01:00:00,105.71890640063329
2021-12-25 02:00:00,103.5729688002111
2021-12-25 03:00:00,102.52432293340371
2021-12-25 04:00:00,98.84144097780123
2021-12-25 05:00:00,98.28048032593375
2021-12-25 06:00:00,98.76016010864458
2021-12-25 07:00:00,100.25338670288153
2021-12-25 08:00:00,102.08446223429384
2021-12-25 09:00:00,106.36148741143128
2021-12-25 10:00:00,112.12049580381043
2021-12-25 11:00:00,115.70683193460349
2021-12-25 12:00:00,117.9022773115345
2021-12-25 13:00:00,118.30075910384484
2021-12-25 14:00:00,117.4335863679483
2021-12-25 15:00:00,117.81119545598276
2021-12-25 16:00:00,118.93706515199425
2021-12-25 17:00:00,120.64568838399808
2021-12-25 18:00:00,121.88189612799935
2021-12-25 19:00:00,122.96063204266645
2021-12-25 20:00:00,124.65354401422215
