,fc1_rmse_mean,fc1_rmse_std,fc1_rmse_max,fc1_rmse_min,fc1_r2_mean,fc1_r2_std,fc1_r2_max,fc1_r2_min,test_loss_mean,test_loss_std,test_loss_max,test_loss_min,train_loss_mean,train_loss_std,train_loss_max,train_loss_min
CNN-sg5,0.5043,0.1968,0.7805,0.3367,0.4778,0.3997,0.798,-0.0857,0.0786,0.0282,0.1184,0.0569,28.0001,19.2312,55.1555,13.1204
RNN-sg5,0.2594,0.0114,0.2734,0.2454,0.8798,0.0105,0.8926,0.8668,0.0452,0.0012,0.0467,0.0438,7.5884,0.4401,8.0618,7.0018
GRU-sg5,0.2631,0.0216,0.2925,0.2413,0.8758,0.0207,0.8962,0.8475,0.0453,0.0025,0.0487,0.0426,7.3866,1.3324,9.0003,5.7372
DNN-sg5,0.3472,0.0019,0.3488,0.3445,0.7851,0.0024,0.7885,0.7831,0.0565,0.0003,0.057,0.0562,12.6827,0.1343,12.8442,12.5153
LSTM-sg5,0.2389,0.006,0.2467,0.2322,0.8982,0.0051,0.9039,0.8915,0.0418,0.0001,0.0419,0.0417,5.5134,0.1962,5.7868,5.3359
