,NH3_N(t-23),NH3_N(t-22),NH3_N(t-21),NH3_N(t-20),NH3_N(t-19),NH3_N(t-18),NH3_N(t-17),NH3_N(t-16),NH3_N(t-15),NH3_N(t-14),NH3_N(t-13),NH3_N(t-12),NH3_N(t-11),NH3_N(t-10),NH3_N(t-9),NH3_N(t-8),NH3_N(t-7),NH3_N(t-6),NH3_N(t-5),NH3_N(t-4),NH3_N(t-3),NH3_N(t-2),NH3_N(t-1),NH3_N(t),NH3_N(t+1),NH3_N(t+2),NH3_N(t+3)
0,0.1956597666666666,0.1960706333333333,0.2052516555555555,0.2104283851851852,0.2133138283950617,0.2120058316872427,0.2115945438957475,0.210345236854138,0.3574053233958237,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873
1,0.1960706333333333,0.2052516555555555,0.2104283851851852,0.2133138283950617,0.2120058316872427,0.2115945438957475,0.210345236854138,0.3574053233958237,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291
2,0.2052516555555555,0.2104283851851852,0.2133138283950617,0.2120058316872427,0.2115945438957475,0.210345236854138,0.3574053233958237,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096
3,0.2104283851851852,0.2133138283950617,0.2120058316872427,0.2115945438957475,0.210345236854138,0.3574053233958237,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096,0.2477777885211587
4,0.2133138283950617,0.2120058316872427,0.2115945438957475,0.210345236854138,0.3574053233958237,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096,0.2477777885211587,0.2355257517292751
5,0.2120058316872427,0.2115945438957475,0.210345236854138,0.3574053233958237,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096,0.2477777885211587,0.2355257517292751,0.2313363394653139
6,0.2115945438957475,0.210345236854138,0.3574053233958237,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096,0.2477777885211587,0.2355257517292751,0.2313363394653139,0.2292593020439934
7,0.210345236854138,0.3574053233958237,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096,0.2477777885211587,0.2355257517292751,0.2313363394653139,0.2292593020439934,0.23057028957022
8,0.3574053233958237,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096,0.2477777885211587,0.2355257517292751,0.2313363394653139,0.2292593020439934,0.23057028957022,0.2346008854122955
9,1.132639274465275,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096,0.2477777885211587,0.2355257517292751,0.2313363394653139,0.2292593020439934,0.23057028957022,0.2346008854122955,0.2376557506929874
10,1.066590880377314,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096,0.2477777885211587,0.2355257517292751,0.2313363394653139,0.2292593020439934,0.23057028957022,0.2346008854122955,0.2376557506929874,0.246803772453218
11,0.681806526792438,0.419475442264146,0.3062776918658264,0.2605048083997199,0.2471545583554621,0.274792952785154,0.2938203398172735,0.3083276243835355,0.3029744525722896,0.2797548619685409,0.2497127206561803,0.2316804624409489,0.222198165258094,0.2181306439749202,0.2150011035471956,0.2160551900712873,0.2537290966904291,0.2759667988968096,0.2477777885211587,0.2355257517292751,0.2313363394653139,0.2292593020439934,0.23057028957022,0.2346008854122955,0.2376557506929874,0.246803772453218,0.2884889352621838
