,Colour(t-23),Colour(t-22),Colour(t-21),Colour(t-20),Colour(t-19),Colour(t-18),Colour(t-17),Colour(t-16),Colour(t-15),Colour(t-14),Colour(t-13),Colour(t-12),Colour(t-11),Colour(t-10),Colour(t-9),Colour(t-8),Colour(t-7),Colour(t-6),Colour(t-5),Colour(t-4),Colour(t-3),Colour(t-2),Colour(t-1),Colour(t),Colour(t+1),Colour(t+2),Colour(t+3)
0,95.5,95.3,93.18,91.708,90.4248,88.85488000000001,88.312928,89.1877568,90.71265408,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053
1,95.3,93.18,91.708,90.4248,88.85488000000001,88.312928,89.1877568,90.71265408,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432
2,93.18,91.708,90.4248,88.85488000000001,88.312928,89.1877568,90.71265408,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046
3,91.708,90.4248,88.85488000000001,88.312928,89.1877568,90.71265408,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275
4,90.4248,88.85488000000001,88.312928,89.1877568,90.71265408,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764
5,88.85488000000001,88.312928,89.1877568,90.71265408,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858
6,88.312928,89.1877568,90.71265408,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514
7,89.1877568,90.71265408,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708
8,90.71265408,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024
9,95.42759244799998,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014
10,101.8565554688,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608
11,106.91393328128,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364
12,111.348359968768,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618
13,114.8090159812608,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972
14,117.48540958875648,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182
15,118.49124575325388,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791
16,118.89474745195233,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749
17,120.1368484711714,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448
18,121.88210908270284,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427
19,123.3292654496217,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562
20,124.59755926977304,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136
21,125.5585355618638,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282
22,124.53512133711828,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569
23,122.92107280227096,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234
24,120.9526436813626,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404
25,118.37158620881756,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842
26,116.02295172529053,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106
27,106.61377103517432,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864
28,105.5682626211046,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052
29,104.94095757266275,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313
30,105.16457454359764,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786
31,105.89874472615858,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672
32,107.53924683569514,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004
33,111.92354810141708,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244
34,113.75412886085024,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464
35,115.25247731651014,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784
36,117.15148638990608,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073
37,116.89089183394364,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842
38,115.13453510036618,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706
39,114.48072106021972,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224
40,113.88843263613182,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534
41,112.7330595816791,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534,121.8038724079672
42,111.43983574900749,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534,121.8038724079672,123.28232344478032
43,110.86390144940448,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534,121.8038724079672,123.28232344478032,123.7693940668682
44,110.3183408696427,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534,121.8038724079672,123.28232344478032,123.7693940668682,123.66163644012092
45,109.79100452178562,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534,121.8038724079672,123.28232344478032,123.7693940668682,123.66163644012092,122.99698186407257
46,109.07460271307136,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534,121.8038724079672,123.28232344478032,123.7693940668682,123.66163644012092,122.99698186407257,122.19818911844354
47,108.24476162784282,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534,121.8038724079672,123.28232344478032,123.7693940668682,123.66163644012092,122.99698186407257,122.19818911844354,121.11891347106612
48,107.74685697670569,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534,121.8038724079672,123.28232344478032,123.7693940668682,123.66163644012092,122.99698186407257,122.19818911844354,121.11891347106612,118.87134808263968
49,106.6481141860234,104.98886851161404,103.79332110696842,101.07599266418106,99.84559559850864,99.5073573591052,100.10441441546313,101.26264864927786,104.15758918956672,108.49455351374004,112.096732108244,114.8580392649464,116.31482355896784,116.58889413538073,117.15333648122842,118.09200188873706,119.45520113324224,120.67312067994534,121.8038724079672,123.28232344478032,123.7693940668682,123.66163644012092,122.99698186407257,122.19818911844354,121.11891347106612,118.87134808263968,115.1228088495838
