,TrainRMSE,TestRMSE,Step1,Step2,Step3
Exp1,0.19681,0.91648,0.36528,0.52583,0.65576
Exp2,0.19419,0.915,0.36531,0.52215,0.65661
Exp3,0.19678,0.91043,0.36137,0.52,0.65413
Exp4,0.20004,0.92124,0.36953,0.52825,0.65809
Exp5,0.19792,0.92118,0.36049,0.52689,0.66409
Exp6,0.19894,0.91574,0.3611,0.52374,0.6587
Exp7,0.19304,0.91653,0.36748,0.52502,0.65524
Exp8,0.19811,0.91918,0.36146,0.52466,0.66256
Exp9,0.19515,0.91315,0.36486,0.52184,0.65453
Exp10,0.19647,0.91553,0.36461,0.52379,0.65643
