Datetime,NH3_N,Colour
2021-12-23 00:00:00,0.1956597666666666,95.5
2021-12-23 01:00:00,0.1960706333333333,95.16666666666666
2021-12-23 02:00:00,0.20525165555555552,91.72222222222223
2021-12-23 03:00:00,0.2104283851851852,90.24074074074075
2021-12-23 04:00:00,0.21331382839506172,89.08024691358025
2021-12-23 05:00:00,0.21200583168724274,87.36008230452676
2021-12-23 06:00:00,0.21159454389574756,87.45336076817559
2021-12-23 07:00:00,0.21034523685413803,89.48445358939186
2021-12-23 08:00:00,0.35740532339582376,91.82815119646395
2021-12-23 09:00:00,1.1326392744652747,98.94271706548798
2021-12-23 10:00:00,1.0665908803773139,107.31423902182934
2021-12-23 11:00:00,0.681806526792438,112.10474634060978
2021-12-23 12:00:00,0.419475442264146,116.03491544686992
2021-12-23 13:00:00,0.30627769186582643,118.67830514895664
2021-12-23 14:00:00,0.2605048083997199,120.55943504965222
2021-12-23 15:00:00,0.24715455835546216,120.18647834988408
2021-12-23 16:00:00,0.274792952785154,119.72882611662803
2021-12-23 17:00:00,0.2938203398172735,121.24294203887601
2021-12-23 18:00:00,0.30832762438353556,123.41431401295867
2021-12-23 19:00:00,0.3029744525722896,124.80477133765288
2021-12-23 20:00:00,0.27975486196854094,125.93492377921763
2021-12-23 21:00:00,0.24971272065618033,126.64497459307253
2021-12-23 22:00:00,0.23168046244094898,124.21499153102418
2021-12-23 23:00:00,0.22219816525809405,121.7383305103414
2021-12-24 00:00:00,0.2181306439749202,119.2461101701138
2021-12-24 01:00:00,0.2150011035471956,116.08203672337126
2021-12-24 02:00:00,0.21605519007128737,113.69401224112376
2021-12-24 03:00:00,0.25372909669042915,99.56467074704125
2021-12-24 04:00:00,0.27596679889680964,102.5215569156804
2021-12-24 05:00:00,0.24777778852115873,103.50718563856014
2021-12-24 06:00:00,0.23552575172927512,104.83572854618671
2021-12-24 07:00:00,0.2313363394653139,106.27857618206224
2021-12-24 08:00:00,0.22925930204399347,108.75952539402076
2021-12-24 09:00:00,0.23057028957022002,115.25317513134026
2021-12-24 10:00:00,0.23460088541229557,116.08439171044674
2021-12-24 11:00:00,0.2376557506929874,117.0281305701489
2021-12-24 12:00:00,0.246803772453218,119.0093768567163
2021-12-24 13:00:00,0.2884889352621838,117.33645895223876
2021-12-24 14:00:00,0.313052789531839,114.11215298407959
2021-12-24 15:00:00,0.2723453631772797,113.70405099469319
2021-12-24 16:00:00,0.2492363321702043,113.23468366489773
2021-12-24 17:00:00,0.23668487739006802,111.74489455496592
